Hex 20 20
Animal Fox 11 16 14 16 3 7 6 0 
Animal Fox 6 15 9 12 3 7 6 0 
Animal Wolf 11 1 10 1 9 5 6 0 
Animal Wolf 14 17 15 17 9 5 6 0 
Animal Wolf 3 2 3 1 9 5 6 0 
Animal Sheep 18 19 17 19 4 4 6 0 
Animal Sheep 11 17 12 18 4 4 6 0 
Animal Sheep 12 10 12 11 4 4 6 0 
Animal Antelope 4 8 2 9 7 4 6 0 
Animal Antelope 2 0 1 0 7 4 6 0 
Animal Antelope 14 8 15 10 4 4 6 0 
Animal Human 11 5 11 6 5 4 6 0 True 3 0
Animal Turtle 17 17 17 16 2 1 6 0 
Animal Turtle 9 6 8 6 2 1 6 0 
Animal Turtle 5 16 4 15 2 1 6 0 
Animal Turtle 14 18 13 17 2 1 6 0 
Plant Grass 9 0 0 0 6 
Plant Grass 11 13 0 0 6 
Plant Grass 18 13 0 0 6 
Plant Grass 8 15 0 0 6 
Plant Dandelion 11 2 0 0 6 
Plant Dandelion 13 11 0 0 6 
Plant Dandelion 15 6 0 0 6 
Plant Dandelion 16 16 0 0 6 
Plant Guarana 11 11 0 0 6 
Plant Guarana 19 14 0 0 6 
Plant Guarana 5 2 0 0 6 
Plant Nightshade 15 2 99 0 6 
Plant Nightshade 19 5 99 0 6 
Plant Nightshade 15 4 99 0 6 
Plant Nightshade 12 14 99 0 6 
Plant Nightshade 8 16 99 0 6 
Plant Hogweed 5 1 10 0 6 
Plant Hogweed 5 10 10 0 6 
Plant Hogweed 1 12 10 0 6 
Plant Hogweed 6 13 10 0 6 
Plant Dandelion 13 12 0 0 5 
Plant Dandelion 15 7 0 0 4 
Plant Nightshade 7 17 99 0 4 
Plant Dandelion 14 12 0 0 4 
Plant Grass 8 1 0 0 3 
Plant Guarana 6 2 0 0 3 
Plant Dandelion 16 6 0 0 3 
Plant Hogweed 4 10 10 0 2 
Plant Dandelion 15 5 0 0 2 
Plant Dandelion 16 8 0 0 1 
Plant Dandelion 16 7 0 0 1 
Plant Dandelion 15 8 0 0 1 
Plant Nightshade 8 18 99 0 1 
Plant Dandelion 16 4 0 0 1 
Plant Dandelion 17 16 0 0 0 
Plant Dandelion 16 17 0 0 0 
Plant Nightshade 8 17 99 0 0 
Plant Hogweed 5 0 10 0 0 
Plant Hogweed 1 11 10 0 0 
Plant Dandelion 14 7 0 0 0 
