Square 20 20
Animal Fox 11 2 9 7 3 7 23 0 
Animal Fox 19 10 16 12 3 7 23 0 
Animal Fox 3 11 7 18 3 7 23 0 
Animal Wolf 15 5 16 5 12 5 23 0 
Animal Wolf 16 14 16 15 12 5 23 0 
Animal Wolf 4 17 5 17 9 5 23 0 
Animal Sheep 9 18 10 18 4 4 23 0 
Animal Sheep 0 3 1 3 4 4 23 0 
Animal Cyber_Sheep 10 17 9 17 10 4 23 0 
Animal Cyber_Sheep 16 18 16 17 10 4 23 0 
Animal Antelope 14 9 13 8 7 4 23 0 
Animal Antelope 3 13 4 12 4 4 23 0 
Animal Antelope 2 7 2 8 10 4 23 0 
Animal Cyber_Sheep 16 17 15 17 13 4 9 0 
Animal Human 16 10 17 10 5 4 7 0 False 0 3
Animal Turtle 10 6 10 5 2 1 23 0 
Animal Turtle 5 4 6 4 2 1 23 0 
Plant Grass 10 12 0 0 23 
Plant Grass 6 3 0 0 23 
Plant Dandelion 10 3 0 0 23 
Plant Guarana 14 18 0 0 23 
Plant Nightshade 14 11 99 0 23 
Plant Nightshade 12 0 99 0 23 
Plant Nightshade 8 9 99 0 23 
Plant Hogweed 17 19 10 0 23 
Plant Dandelion 11 3 0 0 21 
Plant Dandelion 10 4 0 0 20 
Plant Dandelion 13 5 0 0 20 
Plant Dandelion 1 5 0 0 19 
Plant Dandelion 11 4 0 0 19 
Plant Dandelion 12 1 0 0 18 
Plant Nightshade 11 12 99 0 17 
Plant Dandelion 11 1 0 0 17 
Plant Dandelion 1 6 0 0 17 
Plant Dandelion 13 1 0 0 17 
Plant Dandelion 9 3 0 0 16 
Plant Guarana 13 18 0 0 16 
Plant Nightshade 13 0 99 0 16 
Plant Dandelion 13 4 0 0 16 
Plant Dandelion 14 2 0 0 16 
Plant Dandelion 10 1 0 0 16 
Plant Dandelion 0 6 0 0 16 
Plant Hogweed 17 18 10 0 15 
Plant Dandelion 9 4 0 0 15 
Plant Dandelion 14 4 0 0 15 
Plant Dandelion 14 1 0 0 15 
Plant Dandelion 10 0 0 0 15 
Plant Dandelion 10 2 0 0 15 
Plant Grass 10 11 0 0 14 
Plant Hogweed 16 19 10 0 14 
Plant Dandelion 8 3 0 0 14 
Plant Dandelion 9 2 0 0 14 
Plant Dandelion 0 4 0 0 13 
Plant Nightshade 11 0 99 0 13 
Plant Dandelion 0 5 0 0 13 
Plant Dandelion 9 1 0 0 13 
Plant Dandelion 0 7 0 0 13 
Plant Dandelion 8 2 0 0 13 
Plant Dandelion 13 10 0 0 12 
Plant Nightshade 8 8 99 0 12 
Plant Nightshade 11 11 99 0 12 
Plant Dandelion 15 2 0 0 12 
Plant Dandelion 13 2 0 0 12 
Plant Grass 9 12 0 0 11 
Plant Dandelion 13 3 0 0 11 
Plant Dandelion 2 6 0 0 11 
Plant Dandelion 15 4 0 0 11 
Plant Dandelion 8 1 0 0 11 
Plant Dandelion 12 10 0 0 11 
Plant Grass 5 11 0 0 10 
Plant Dandelion 14 5 0 0 10 
Plant Nightshade 12 12 99 0 10 
Plant Dandelion 8 4 0 0 10 
Plant Dandelion 14 3 0 0 10 
Plant Dandelion 13 6 0 0 9 
Plant Dandelion 1 7 0 0 9 
Plant Nightshade 14 0 99 0 9 
Plant Dandelion 7 3 0 0 9 
Plant Dandelion 13 11 0 0 9 
Plant Dandelion 3 6 0 0 9 
Plant Dandelion 7 4 0 0 9 
Plant Dandelion 15 3 0 0 9 
Plant Dandelion 9 0 0 0 8 
Plant Dandelion 1 8 0 0 8 
Plant Dandelion 7 2 0 0 8 
Plant Nightshade 11 13 99 0 7 
Plant Dandelion 15 1 0 0 7 
Plant Grass 9 11 0 0 7 
Plant Dandelion 0 8 0 0 7 
